X,Y,osm_id,highway,name,ref,junction,surface,toll,oneway,service,access,layer,tunnel,bicycle,foot,bridge,route,embankment,horse,tracktype,placement,maxspeed,lanes,minspeed,turn:lanes,change:lanes,destination:lanes,alt_name,destination,crossing,footway,segregated,destination:ref:lanes,destination:ref,wikipedia,route_pref_color,wikidata,network,route_name,incline,postal_code,addr:postcode,ele,addr:city,addr:street
-8.70859221696519,41.3017633113744,135458035,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70750082256323,41.3020310710536,135457811,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7084655,41.3023216,387757441,service,,,,,,no,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70812045000228,41.3024950499991,387757448,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7092417,41.3026516,409053937,service,,,,gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70701834866214,41.3023329505485,387757449,service,,,,,,no,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7076311499996,41.3024629499994,387757457,service,,,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70706755,41.3024797,135457988,service,,,,,,no,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7073591,41.3018651,135457805,secondary,,,,asphalt,,yes,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
-8.70665204999454,41.3022394500022,135458086,secondary,,,,asphalt,,yes,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
-8.70723654967471,41.3027060001319,135457971,service,,,,,,no,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70714344830033,41.3025813007033,135457964,service,,,,,,no,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70757002001448,41.3027151498717,135457788,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70621866383574,41.29769607987,135458111,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70629332994156,41.2981816937398,135458032,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70530921212902,41.2983392872757,135457939,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70646495,41.29813025,135457978,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70629790610102,41.2985646587863,135458052,service,,,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70643807296312,41.2989057452371,135457816,tertiary,,,roundabout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7061652,41.2985834,135458014,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70595995,41.29888955,135457842,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70461816058637,41.2982432399031,734940423,motorway,,A 28,,asphalt,yes,yes,,,,,,,,,,,,,120,2,50,"through|through;right",,,,,,,,,,,,,,,,,,,,
-8.7052764551885,41.2985514449422,135457888,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7049933,41.299029,135457801,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70665274995617,41.2995752499397,135458046,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70652165,41.2996661,135457876,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70637120283968,41.2997505539892,135457979,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7057082,41.29911645,135457825,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7059885000303,41.2993582499774,135457803,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7060714501998,41.2999216502737,135457981,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70544315,41.2993326,135457827,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70622455,41.29983395,135457877,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70546892786108,41.2999098427643,135457806,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.705917,41.30001,135457860,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70531025,41.29944,135457993,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.705356,41.29974565,409052976,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,zebra,crossing,,,,,,,,,,,,,,
-8.7054149,41.2998379,409052977,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,zebra,crossing,,,,,,,,,,,,,,
-8.70529744816519,41.298992851756,135457890,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70475255021466,41.2991267001495,135458013,service,,,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7039472077179,41.2994982170361,135458030,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7037581,41.29895005,734940421,motorway,,A 28,,asphalt,yes,yes,,,,,,,,,,,,,120,2,50,"through|through;right",no|no,,,,,,,,,,,,,,,,,,,
-8.7028275,41.29959085,734940422,motorway,,A 28,,asphalt,yes,yes,,,,,,,,,,,,right_of:1,120,3,50,through|through|right,no|not_left|yes,"Valença;Viana do Castelo;Vila do Conde|Mindelo;Valença;Viana do Castelo;Vila do Conde|Maia;Modivas",,,,,,"A 28|N 13;A 28;A 28;A 28|N 13",,,,,,,,,,,,
-8.7034074040208,41.2993971972437,734940425,motorway,,A 28,,asphalt,yes,yes,,,,,,,,,,,,right_of:1,120,3,50,||merge_to_left,,,,,,,,,,,,,,,,,,,,
-8.70381285,41.29990845,686325070,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7037731,41.29995775,686325071,steps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7038014,41.30006745,686325072,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7038156,41.30013245,686325069,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7022322,41.29998645,734940420,motorway,,A 28,,asphalt,yes,yes,,,,,,,,,,,,,120,2,50,,no|no,,,,,,,,,,,,,,,,,,,
-8.7060373,41.30035495,409046755,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,zebra,crossing,,,,,,,,,,,,,,
-8.70465479809181,41.301066147296,135457804,service,,,,,,yes,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70499825,41.3004757,409049139,pedestrian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70413806116109,41.3004691274132,686325064,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70438810062261,41.300730749639,686325068,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7043244,41.30076755,686325067,steps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7042723,41.30076805,686325066,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7042257,41.3008193,686325063,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7054536,41.3025823,387757440,cycleway,,,,,,,,,1,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70549425,41.30263165,135457839,secondary,,,,asphalt,,yes,,,1,,,,yes,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
-8.70554945,41.302716,387757439,cycleway,,,,,,,,,1,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7055361,41.3026967,135457823,secondary,,,,asphalt,,yes,,,1,,,,yes,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
-8.70171115,41.30051535,734940424,motorway,,A 28,,asphalt,yes,yes,,,,,,,,,,,,right_of:1,120,2,50,,,,,,,,,,,,,,,,,,,,,
-8.7012487,41.30062745,734992801,motorway,,A 28,,asphalt,yes,yes,,,,,,,,,,,,,120,2,50,,,,,,,,,,,,,,,,,,,,,
-8.701758,41.3016093943686,24808628,motorway_link,,,,asphalt,yes,yes,,,,,,,,,,,,,40,1,,,,,,Porto,,,,,A28,,,,,,,,,,,
-8.70312782095444,41.3039598651359,135457815,secondary,,,,asphalt,,yes,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
-8.70300816625562,41.3040653644673,387757438,cycleway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70314761787833,41.3041383606063,135457817,secondary,,,,asphalt,,yes,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
-8.70317731650758,41.304151513711,387757436,cycleway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70251719188102,41.3050285746983,169055243,primary,,EN 13,,,,yes,,,,,,,,,,,,,50,1,,,,,,,,,,,,,,,,,,,,,,
-8.70251719188102,41.3050285746983,-1518927,primary,Estrada Nacional 13,EN 13,,,,,,,,,,,,road,,,,,,,,,,,,,,,,,,pt:EN13,0,Q8843299,PT:national,Estrada Nacional 13,,,,,,
-8.70224865,41.30460485,77740850,primary,,EN 13,,,,yes,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,
-8.7020802,41.3046879,135395072,primary,,EN 13,,,,yes,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,
-8.70253285161472,41.3048393398552,219535399,primary,,EN 13,roundabout,,,,,,,,,,,,,,,,50,2,,,,,,,,,,,,,,,,,,,,,,
-8.70253285161472,41.3048393398552,-1518927,primary,Estrada Nacional 13,EN 13,,,,,,,,,,,,road,,,,,,,,,,,,,,,,,,pt:EN13,0,Q8843299,PT:national,Estrada Nacional 13,,,,,,
-8.7019779130103,41.3048787401962,169055266,tertiary,,,,,,yes,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
-8.7018300162128,41.3050161117129,169055267,tertiary,,,,,,yes,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
-8.70253321344908,41.3052540132399,77740795,primary,,EN 13,,,,yes,,,,,,,,,,,,,50,1,,,,,,,,,,,,,,,,,,,,,,
-8.70177876456373,41.3078530440508,135457787,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.70137705773222,41.2734638803164,245338060,motorway,,A 28,,asphalt,yes,yes,,,,,,,,,,,,,120,2,50,,,,,,,,,,,,,,,,,,,,,
-8.70101360524485,41.2747316894541,132743982,motorway,,A 28,,asphalt,yes,yes,,,,,,,,,,,,,120,2,50,,,,,,,,,,,,,,,,,,,,,
-8.69322575,41.2766481,130922136,path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.7011198,41.2815623,686427882,tertiary,,M 531-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6995434,41.28236145,59227922,tertiary,,M 531-4,,,,,,,1,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6977691480716,41.2829789508476,59227901,tertiary,Rua da Estação,,,cobblestone,,no,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,
-8.70105155,41.28510275,735343679,motorway,,A 28,,asphalt,yes,yes,,,,,,,,,,,,,120,2,50,"through|through;right",,,,,,,,,,,,,,,,,,,,
-8.7007828,41.2846456,59227920,unclassified,,,,,,,,,1,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.700182,41.28482175,59227907,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69193718138666,41.2837707912748,767997332,residential,Travessa da Estação,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69431369110455,41.2840717001677,451149393,residential,Rua da Estação,,,cobblestone,,no,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,
-8.69518577693417,41.2848605109068,133533393,tertiary,Rua Central de Modivas de Baixo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69398488799307,41.2843485204875,133533390,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6937161,41.2847354,551675881,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69388520048712,41.2850502500482,133533336,service,,,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6936524,41.2847263,551675885,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69351815,41.28481505,551675882,steps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,,,,,
-8.69339465,41.2848928,686325090,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69328425004482,41.284886299984,551675883,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69329505,41.28493375,686325089,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69418239441529,41.2854426639971,551675884,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69410870449988,41.2854072625088,686325093,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69397375,41.28548975,686325092,steps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69391415,41.28551285,686325091,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6938249,41.28551235,686325088,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6937221,41.2855552,686325087,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69408895,41.28601155,133533219,tertiary,Rua Central de Modivas de Baixo,,,,,,,,1,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.69274250742293,41.2841262658539,558313306,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6926585,41.2841685,558313305,residential,Rua da Estação,,,cobblestone,,no,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,
-8.68990088068306,41.2852725801689,133533343,residential,Rua de Real,,,cobblestone,,no,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,
-8.68333535075144,41.2768631493011,133533400,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6862885098656,41.28034806237,767994365,unclassified,Rua da CEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68076736140694,41.2784739047805,133533342,service,,,,,,,driveway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68022246215387,41.2788079986803,133533318,unclassified,Rua Nova de Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6799373,41.27914145,698850523,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68078608625053,41.2804977133965,767994364,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68660215,41.2829058,767994697,unclassified,Rua das Carriças,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.686432,41.28370655,386578570,unclassified,,,,,,,,,1,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.688259,41.2855284,767997334,residential,Rua de Real,,,cobblestone,,no,,,1,,,,yes,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,
-8.68645179740575,41.2840121628621,386578591,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68603119889163,41.2849506024741,133533141,residential,Travessa de Real,,,cobblestone,,no,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,
-8.68702638491926,41.2856042016645,767997333,residential,Rua de Real,,,cobblestone,,no,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,
-8.68143660195494,41.2865059037112,-1518927,primary,Estrada Nacional 13,EN 13,,,,,,,,,,,,road,,,,,,,,,,,,,,,,,,pt:EN13,0,Q8843299,PT:national,Estrada Nacional 13,,,,,,
-8.67972261315639,41.2829676121448,710974590,unclassified,Rua Alberto Moreira,,,sett,,no,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,
-8.67956343841545,41.283219203133,710974589,unclassified,,,,sett,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68287609988756,41.2847291001791,133533383,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.680516,41.28504245,459425509,primary,,EN 13,,asphalt,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67742501457803,41.2770836325027,459425504,primary,,EN 13,,asphalt,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67758856566498,41.2771267041051,459425506,primary,,EN 13,,asphalt,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.676483,41.27735815,133533196,residential,Rua Capitão Valente,,,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67432468808515,41.2774863169041,133533411,residential,Rua Nossa Senhora da Conceição,,,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67611664024019,41.2778214732535,133533391,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67563196307878,41.2781588620846,133533384,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67466519017722,41.2782638921128,386578602,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67884127431118,41.2796359918835,698850522,unclassified,Rua Prof. David Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6766427131018,41.2790443521925,133533386,residential,Rua de Pereira,,,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67731202820265,41.2793650960282,133533321,residential,Largo General Lemos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67848864625395,41.2797496871199,698850521,unclassified,Rua Prof. David Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.68001410379731,41.2803394660059,133533207,unclassified,Rua Nova de Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67849375879735,41.2802449794092,767994363,primary,,EN 13,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6784651,41.28045,459425507,primary,,EN 13,,asphalt,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67398245310075,41.2785333061921,332275549,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67346415367103,41.2793433040518,133533417,residential,Rua do Cuco,,,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6755476,41.2806486,133533146,residential,Rua S. Gonçalo de Mosteiro,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485-365,,,,
-8.67526754761342,41.2810522489616,133533303,residential,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67479138254514,41.2804667417036,133533308,residential,Rua do Movimento Associativo,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67489219285405,41.2809137933506,438539427,residential,Rua 1º de Maio,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485-916,,,,
-8.6721654,41.2772895,332274473,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67127850629468,41.2777929364231,407491244,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67110939852951,41.2776697900467,397618304,tertiary,Rua da Botica,,,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66826705366786,41.2769977992434,407209992,track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66989015744416,41.2769783577156,397618302,residential,Rua de Trás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485-930,,,
-8.67004670006316,41.2780329004004,407209991,track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67336496716203,41.2785604450782,133533154,residential,Rua Nossa Senhora da Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67304568331591,41.2785648977611,438535932,service,,,,,,,driveway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67313645,41.27895805,438535934,service,,,,,,,driveway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67307940006052,41.2790923001415,133533222,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6728216,41.27862375,438535943,service,,,,,,,driveway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67265459414998,41.2789582851403,438535936,service,,,,,,,driveway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6732081,41.27917205,438535941,service,,,,,,,driveway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67304515,41.2792213,438535939,service,,,,,,,driveway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67238878434926,41.2792487190626,397618309,tertiary,Rua da Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6717241431521,41.2786500898044,397618305,tertiary,Rua da Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67143978570551,41.2789625500136,405891926,unclassified,Largo da Lameira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485-944,,,
-8.67131165,41.27845415,438535930,service,,,,,,,driveway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67150440134388,41.2786756920672,405891929,unclassified,Largo da Lameira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485-944,,,
-8.67129400009685,41.2786510999412,133533312,tertiary,Rua Central,,,paving_stones,,,,,,,,,,,yes,,,,60,,,,,,,,,,,,,,,,,,,4485-932,,,,
-8.67161185,41.27885565,708416269,unclassified,Largo da Lameira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485-944,,,
-8.67141755,41.2788279,405891928,unclassified,Largo da Lameira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485-944,,,
-8.67134797348185,41.2788608998825,405891927,unclassified,Largo da Lameira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485-944,,,
-8.67116173494703,41.2795185307369,407491221,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6705251886338,41.2808375142861,133533380,residential,Rua da Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485-918,,,
-8.66965290087707,41.2787341516962,404223422,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6707848004038,41.2795175524498,407491219,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67071275,41.2796546,407491217,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67054443367274,41.2796075742426,133533310,residential,Rua do Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485-925,,,
-8.67066315153402,41.2799640369967,407491222,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.67015775292185,41.2799781510695,407491216,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66991835,41.27999495,397618300,residential,Rua Padre Ricardo Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485-936,,,
-8.66965124216611,41.2803785026694,405898916,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66944685,41.28036845,405898915,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66958964959527,41.2803784764997,405898917,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66943545,41.28039315,405898918,steps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66935275,41.280382,405898913,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66929,41.2803975,405898912,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6692535,41.28040595,405898911,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6692166,41.2803137,405898914,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66924050070126,41.2803383998508,405898910,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66878128404799,41.2803727114539,405898909,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.6682037,41.2802715,133533142,residential,Rua Abade Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485-934,,,
-8.66905726409775,41.2800906198734,405898982,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66812883822248,41.2803751385716,407216048,residential,Largo António A. Azevedo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485-933,,,
-8.66873452690994,41.2806814313896,407491211,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.66872515087641,41.280912238796,407491213,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
